"rtNm ","arsId ","arsId "
"종로13","01278","상명대정문"
"종로13","01278","상명대정문"
"7212","01279","이북오도청"
"7212","01279","이북오도청"
"7730","01279","이북오도청"
"7016","01286","상명대입구.세검정교회"
"7018","01286","상명대입구.세검정교회"
"8002","01286","상명대입구.세검정교회"
"1020","01287","상명대입구.석파랑"
"1711","01287","상명대입구.석파랑"
"7022","01287","상명대입구.석파랑"
"7212","01287","상명대입구.석파랑"
"105","01288","종로중부새마을금고"
"144","01288","종로중부새마을금고"
"2233","01288","종로중부새마을금고"
"261","01288","종로중부새마을금고"
"420","01288","종로중부새마을금고"
"N13","01288","종로중부새마을금고"
"N30","01288","종로중부새마을금고"
"173","01289","신설동로터리.신한은행앞.서울풍물시장"
"421","01289","신설동로터리.신한은행앞.서울풍물시장"
"173","01291","청계2가.삼일교"
"173","01292","청계8가.황학교"
"1020","01293","평창동삼성아파트"
"110A고려대","01293","평창동삼성아파트"
"153","01293","평창동삼성아파트"
"1711","01293","평창동삼성아파트"
"7211","01293","평창동삼성아파트"
"601","01294","안국역.종로경찰서.인사동"
"7025","01294","안국역.종로경찰서.인사동"
"109","01295","안국역.종로경찰서.인사동"
"151","01295","안국역.종로경찰서.인사동"
"162","01295","안국역.종로경찰서.인사동"
"172","01295","안국역.종로경찰서.인사동"
"03","01297","남인사마당"
"03","01297","남인사마당"
"03","01297","남인사마당"
"8003","01500","평창파출소"
"종로13","01500","평창파출소"
"종로11","01501","삼청공원"
"종로09","01502","수성동계곡"
"종로08","01503","명륜3가종점"
"종로07","01504","명륜새마을금고"
"종로05","01505","서대문3번출구"
"종로03","01506","낙산공원"
"종로01","01507","인사미술공간.세탁소"
"종로13","01508","화정박물관"
"종로11","01509","금융연수원"
"종로09","01510","박노수미술관"
"종로08","01511","샘미용실"
"종로07","01512","서울국제고등학교"
"종로08","01512","서울국제고등학교"
"8003","01513","화정박물관"
"종로05","01514","적십자병원후문앞"
"종로02","01515","서울성곽.성대후문"
"종로01","01516","빨래터.고희동미술관"
"종로13","01517","세검초등학교"
"종로11","01518","삼청동주민센터"
"종로09","01519","통인시장"
"종로08","01520","양현관"
"종로07","01521","국민생활관"
"종로08","01521","국민생활관"
"8003","01522","오거리"
"종로05","01523","경희궁자이2.3단지"
"종로03","01524","창신쌍용2단지.한성대후문"
"종로02","01525","통일부"
"종로01","01526","원서고개"
"종로12","01528","종로5가입구.혜화경찰서"
"종로11","01529","삼청파출소"
"종로09","01530","오거리.한옥마을입구"
"종로08","01531","명륜시장.성대후문"
"종로07","01532","혜화초등학교"
"종로08","01532","혜화초등학교"
"8003","01533","청련사입구"
"종로05","01534","영천시장"
"종로03","01535","명신초.삼선푸르지오.힐스테이트"
"종로02","01536","감사원"
"종로01","01537","중앙중고"
"종로13","01538","인왕빌딩"
"종로12","01539","종로4가.종묘공원"
"종로11","01540","국립민속박물관"
"종로09","01541","광화문새마을금고"
"종로08","01542","새마을금고"
"종로07","01543","혜화우체국"
"종로08","01543","혜화우체국"
"8003","01544","언덕앞"
"종로05","01545","경희궁자이4단지"
"종로03","01546","종로센트레빌후문.e편한세상보문아파트"
"종로02","01547","사우디대사관앞.경남빌라"
"종로01","01548","안국선원.삼거리"
"종로02","01548","안국선원.삼거리"
"종로13","01549","구기터널입구"
"종로12","01550","종로3가.1.3.5호선"
"종로11","01551","경복궁"
"종로09","01552","경복궁역"
"8003","01553","소나무집"
"종로05","01554","독립문역3번출구"
"종로03","01555","청룡사.보문파크뷰자이아파트"
"종로01","01556","북촌한옥마을입구.정세권활동터"
"종로02","01556","북촌한옥마을입구.정세권활동터"
